product_id,product_name,category,price,rating
642,"Home Security Motion Sensor","Home Security",599,4.4
643,"Bagless Vacuum Cleaner","Home Appliances",2499,4.6
644,"Collapsible Food Storage Containers","Kitchen",499,4.3
645,"Hand Grip Strengthener","Fitness",249,4.1
646,"Pet Grooming Gloves","Pets",299,4.2
647,"Spice Rack Organizer Set","Kitchen",699,4.4
648,"Aroma Diffuser Humidifier","Home Decor",699,4.5
649,"Laptop Privacy Screen","Electronics",699,4.3
650,"Reusable Silicone Food Bags","Kitchen",399,4.2
651,"Magnetic Window Cleaner","Home Appliances",499,4.3
652,"Portable Power Bank 10000mAh","Electronics",899,4.6
653,"Bamboo Bathtub Caddy","Bath",799,4.4
654,"Car Backseat Organizer","Automotive",499,4.2
655,"Fabric Shaver Defuzzer","Home Appliances",399,4.3
656,"Self Watering Plant Pots","Home Decor",399,4.1
657,"Silicone Food Storage Bags","Kitchen",399,4.2
658,"Automatic Soap Dispenser","Bath",499,4.4
659,"USB Desk Fan","Home Office",349,4.1
660,"Handheld Frother","Kitchen",299,4.2
661,"Electric Heated Blanket","Bedding",1499,4.5
662,"Hair Towel Wrap","Bath",299,4.1
663,"Knee Compression Sleeve","Health",399,4.3
664,"Desk Drawer Organizer","Home Office",399,4.2
665,"Motion Sensor Light","Home Decor",499,4.3
666,"Digital Cooking Timer","Kitchen",249,4.1
667,"Wool Dryer Balls","Home Appliances",299,4.2
668,"Bluetooth Tracking Device","Electronics",599,4.4
669,"Silicone Steamer Basket","Kitchen",399,4.3
670,"Electric Hot Pot","Kitchen",999,4.5
671,"Shower Mirror Fogless","Bath",399,4.2
672,"Magnetic Wristband","Tools",299,4.1
673,"Pet Water Fountain","Pets",899,4.5
674,"Stainless Steel Compost Bin","Kitchen",599,4.3
675,"Digital Body Fat Scale","Health",699,4.4
676,"Collapsible Colander Set","Kitchen",399,4.2
677,"Pet Odor Neutralizer Spray","Pets",299,4.1
678,"Desktop Cord Organizer","Home Office",299,4.0
679,"Facial Cleansing Brush","Health",499,4.3
680,"Laptop Cooling Pad","Electronics",699,4.4
681,"Produce Food Savers","Kitchen",299,4.0
682,"Oven Thermometer","Kitchen",249,4.1
683,"Insulated Lunch Bag","Kitchen",399,4.2
684,"Digital Hygrometer","Home Decor",299,4.1
685,"Tire Pressure Gauge","Automotive",249,4.2
686,"Electric Bottle Warmer","Baby",499,4.3
687,"Tablet Pillow Stand","Electronics",399,4.2
688,"Jar Opener Tool","Kitchen",199,4.0
689,"Teeth Whitening Kit","Health",699,4.3
690,"Carpet Spot Remover","Home Appliances",399,4.2
691,"Silicone Sink Strainer","Kitchen",149,4.1
692,"Hanging Closet Organizer","Home Decor",499,4.3
693,"Stain Remover Stick","Home Appliances",199,4.0
694,"Handheld Clothes Steamer","Home Appliances",699,4.4
695,"Pet Nail Clipper","Pets",299,4.2
696,"Meal Prep Containers Set","Kitchen",699,4.4
697,"Facial Ice Roller","Health",299,4.1
698,"iPhone Fast Charger","Electronics",599,4.5
699,"Digital Luggage Scale","Travel",299,4.2
700,"Drain Hair Catcher","Bath",149,4.1
701,"Electric Gooseneck Kettle","Kitchen",1299,4.6
702,"Satin Sleep Bonnet","Health",249,4.1
703,"Bamboo Fiber Dishcloths","Kitchen",299,4.2
704,"Smart Wi-Fi Plug Mini","Electronics",499,4.3
705,"Massage Roller Stick","Fitness",399,4.2
706,"Himalayan Salt Lamp","Home Decor",599,4.4
707,"Microwave Popcorn Popper","Kitchen",349,4.1
708,"Plush Weighted Stuffed Animal","Kids",699,4.3
709,"Silicone Cooking Utensil Set","Kitchen",799,4.5
710,"Electronics Repair Tool Kit","Tools",499,4.3
711,"Automatic Pet Feeder","Pets",1299,4.6
712,"Stroller Organizer Bag","Baby",449,4.2
713,"Reusable Gel Ice Packs","Health",299,4.1
714,"Digital Tire Inflator","Automotive",1499,4.7
715,"Bamboo Cooling Pillow","Bedding",899,4.4
716,"Mini Label Maker","Home Office",699,4.3
717,"Window Bird Feeder","Garden",449,4.2
718,"Waterproof Cast Cover","Health",399,4.1
719,"Microfiber Hair Towel","Bath",249,4.0
720,"Digital Caliper Tool","Tools",599,4.4
721,"Leather Desk Pad Protector","Home Office",799,4.3
722,"Pet Dental Cleaning Kit","Pets",349,4.1
723,"Mini Indoor Plant Set","Home Decor",499,4.3
724,"Over-The-Sink Dish Rack","Kitchen",799,4.4
725,"Portable Air Compressor","Automotive",1999,4.7
726,"Floating Shelves Set","Home Decor",799,4.5
727,"Compact Car Jump Starter","Automotive",2499,4.6
728,"Travel Bottle Set","Travel",349,4.2
729,"LED Shower Head","Bath",699,4.3
730,"Vertical Mouse","Electronics",799,4.4
731,"Vegetable Chopper Dicer","Kitchen",599,4.5
732,"Waterproof Rain Poncho","Outdoor",299,4.0
733,"Adjustable Standing Desk","Furniture",3999,4.7
734,"Digital Hygrometer Thermometer","Home Decor",399,4.2
735,"Anti-Fatigue Standing Mat","Home Office",799,4.5
736,"Nonstick Waffle Maker","Kitchen",1299,4.6
737,"Bike Phone Mount","Sports",349,4.2
738,"Bamboo Laptop Stand","Home Office",799,4.4
739,"Door Draft Stopper","Home Decor",299,4.1
740,"Knee Brace Support","Health",499,4.3
741,"Coffee Filter Holder","Kitchen",249,4.0
742,"Spice Jars with Labels","Kitchen",699,4.4
743,"Wool Dryer Balls Set","Home Appliances",299,4.2
744,"Beard Grooming Kit","Health",699,4.5
745,"Shower Door Bottom Seal","Bath",249,4.0
746,"Packing Cubes Set","Travel",599,4.4
747,"Flexible Phone Holder","Electronics",399,4.2
748,"Nesting Mixing Bowls Set","Kitchen",899,4.5
749,"Reading Glasses","Health",399,4.2
750,"Compression Arm Sleeves","Sports",349,4.1
751,"Succulent Planter Set","Home Decor",499,4.3
752,"Wine Bottle Opener","Kitchen",599,4.4
753,"Stainless Steel Coffee Filter","Kitchen",399,4.2
754,"Digital Body Fat Scale","Health",799,4.5
755,"Pocket Magnifier Glass","Health",249,4.0
756,"Bamboo Dish Soap Dispenser","Kitchen",349,4.1
757,"Reusable Makeup Remover Pads","Health",299,4.2
758,"Indoor Bug Zapper","Home Appliances",699,4.3
759,"Smartphone Photo Printer","Electronics",1999,4.6
760,"Canvas Grocery Tote Bags","Home Decor",349,4.2
761,"LED Plant Grow Light","Garden",799,4.5
762,"Wireless Charging Station","Electronics",1299,4.6
763,"Portable Mini Fridge","Kitchen",2999,4.7
764,"Mug Warmer","Kitchen",499,4.3
765,"Digital Indoor Thermometer","Home Decor",399,4.2
766,"Tool Belt","Tools",699,4.4
767,"Floating Pool Lights","Outdoor",499,4.3
768,"Collapsible Water Bottle","Sports",349,4.1
769,"Wine Decanter","Kitchen",899,4.5
770,"Electric Toothbrush Holder","Bath",249,4.0
771,"Lap Desk for Laptop","Home Office",799,4.4
772,"Drawer Organizers Set","Home Decor",499,4.3
773,"Tactical Flashlight","Outdoor",699,4.4
774,"Silicone Baking Cups","Kitchen",249,4.1
775,"Cat Water Fountain","Pets",899,4.5
776,"Patio Umbrella Light","Outdoor",499,4.2
777,"Vacuum Storage Bags","Home Decor",599,4.4
778,"Adjustable Dumbbells","Fitness",2999,4.7
779,"Food Processor","Kitchen",1999,4.6
780,"Body Measuring Tape","Health",149,4.0
781,"Electric Fly Swatter","Home Appliances",399,4.1
782,"BBQ Grilling Tools Set","Kitchen",899,4.5
783,"Car Windshield Cover","Automotive",499,4.2
784,"Bluetooth Sleep Headphones","Electronics",699,4.3
785,"Neck Reading Light","Electronics",299,4.1
786,"Compost Bin Counter Top","Kitchen",499,4.2
787,"Magnetic Wristband for Tools","Tools",349,4.3
788,"Bike Repair Tool Kit","Sports",799,4.5
789,"Lint Remover","Home Appliances",399,4.2
790,"Wall Mount Key Holder","Home Decor",299,4.1
791,"Electric Ice Cream Maker","Kitchen",1499,4.6
792,"Cordless Water Flosser","Health",899,4.5
793,"Under Cabinet Lighting","Home Decor",799,4.4
794,"Digital Meat Thermometer","Kitchen",499,4.3
795,"Indoor Plant Watering Globes","Garden",349,4.2
796,"Wood Cutting Board Set","Kitchen",899,4.5
797,"Bathroom Scale","Health",599,4.3
798,"Smart Key Organizer","Home Decor",499,4.2
799,"Ceramic Hair Straightener","Health",1499,4.6
800,"Desk Headphone Stand","Electronics",499,4.3
801,"Pressure Cooker","Kitchen",2499,4.7
802,"Yoga Block Set","Fitness",399,4.3
803,"Laptop Stand Riser","Home Office",699,4.4
804,"Digital Safe Box","Home Security",2999,4.7
805,"Drawer Dividers Set","Home Decor",399,4.2
806,"Car Trash Can","Automotive",299,4.1
807,"Dish Soap Dispenser","Kitchen",349,4.2
808,"Folding Travel Backpack","Travel",799,4.5
809,"Portable Electric Heater","Home Appliances",1299,4.5
810,"Premium Herb Scissors","Kitchen",349,4.2
811,"Reusable Mesh Produce Bags","Kitchen",299,4.1
812,"Carbon Monoxide Alarm","Home Security",799,4.6
813,"Running Armband","Sports",399,4.2
814,"Fire Escape Ladder","Home Security",1999,4.7
815,"Stainless Steel Tea Infuser","Kitchen",249,4.1
816,"Digital Wall Clock","Home Decor",599,4.3
817,"Bath Tub Tray Caddy","Bath",799,4.4
818,"Hand Grip Strengthener","Fitness",299,4.2
819,"Window Cleaning Robot","Home Appliances",3999,4.6
820,"Smart Light Bulb","Electronics",499,4.3
821,"Photo Light Box","Photography",1299,4.5
822,"Electric Hard Boiled Egg Maker","Kitchen",699,4.3
823,"Foam Yoga Blocks","Fitness",349,4.2
824,"Wireless Charging Pad","Electronics",699,4.4
825,"Plant Stand Set","Home Decor",799,4.5
826,"Nonstick Cookware Set","Kitchen",1999,4.7
827,"Back Stretcher Device","Health",699,4.3
828,"Bluetooth Car Adapter","Automotive",499,4.2
829,"Multi Tool Pliers","Tools",599,4.4
830,"Reusable Shopping Bags","Home Decor",299,4.1
831,"Door Security Bar","Home Security",699,4.5
832,"Smartphone Ring Holder","Electronics",199,4.0
833,"Lemon Squeezer","Kitchen",249,4.1
834,"Car Air Purifier","Automotive",799,4.4
835,"Leather Mouse Pad","Home Office",499,4.3
836,"Folding Portable Fan","Electronics",599,4.2
837,"Pet Hair Remover Roller","Pets",349,4.3
838,"Wall Mounted Spice Rack","Kitchen",699,4.4
839,"LED Motion Sensor Light","Home Decor",499,4.3
840,"Patio String Lights","Outdoor",799,4.5
841,"Digital Alarm Clock","Electronics",499,4.2
842,"Massage Acupressure Mat","Health",999,4.5
843,"Garden Pruning Shears","Garden",499,4.3
844,"Infant Sleep Aid Machine","Baby",799,4.4
845,"Foldable Storage Bins","Home Decor",499,4.3
846,"Electric Nasal Aspirator","Baby",599,4.2
847,"Pet Feeding Mat","Pets",299,4.1
848,"Touch Screen Gloves","Clothing",349,4.0
849,"Wall Mounted Toilet Paper Holder","Bath",349,4.1
850,"Watercolor Paint Set","Arts & Crafts",699,4.4
851,"Nail Polish Holder","Health",299,4.0
852,"Wall Calendar 2023","Home Office",399,4.2
853,"Garage Door Opener Remote","Home Appliances",799,4.5
854,"Magnetic Knife Strip","Kitchen",599,4.3
855,"Electric Ice Crusher","Kitchen",899,4.4
856,"Wireless Ergonomic Keyboard","Electronics",1299,4.6
857,"Adjustable Pet Gate","Pets",999,4.5
858,"Silicone Basting Brush Set","Kitchen",299,4.2
859,"Collapsible Silicone Funnel","Kitchen",199,4.0
860,"Digital Indoor Air Quality Monitor","Home Appliances",1299,4.6
861,"Running Water Bottle Belt","Sports",399,4.2
862,"Wooden Bed Tray","Furniture",799,4.4
863,"Shower Timer","Bath",249,4.0
864,"Professional Knife Sharpener","Kitchen",799,4.5
865,"Fabric Steamer","Home Appliances",999,4.6
866,"Mini Projector","Electronics",2999,4.5
867,"Foldable Shopping Cart","Home Decor",999,4.4
868,"Bathroom Corner Shelf","Bath",499,4.2
869,"Kitchen Compost Bin","Kitchen",599,4.3
870,"Bike Phone Holder","Sports",399,4.2
871,"Food Scale Digital","Kitchen",499,4.3
872,"Hot Water Bottle","Health",349,4.1
873,"Wireless Sport Earbuds","Electronics",999,4.5
874,"Battery Operated Fan","Electronics",599,4.2
875,"Wired Mouse","Electronics",399,4.1
876,"Grilling Basket","Kitchen",499,4.3
877,"Adjustable Laptop Riser","Home Office",899,4.5
878,"Indoor Fly Trap","Home Appliances",499,4.2
879,"Essential Oil Diffuser","Home Decor",699,4.4
880,"Vegetable Spiralizer","Kitchen",499,4.3
881,"Yoga Mat Carrier","Fitness",349,4.1
882,"Cork Message Board","Home Office",499,4.2
883,"Stainless Steel Cocktail Shaker","Kitchen",699,4.4
884,"Washable Pet Pee Pads","Pets",499,4.3
885,"LED Desk Lamp","Home Office",799,4.5
886,"Ceramic Bathroom Soap Dish","Bath",249,4.0
887,"Paint Brush Set","Arts & Crafts",499,4.3
888,"Travel Toiletry Bag","Travel",499,4.3
889,"Digital Reading Thermometer","Health",349,4.2
890,"Cooling Towel","Sports",299,4.1
891,"Ice Cube Tray with Lid","Kitchen",299,4.2
892,"Car Phone Holder","Automotive",399,4.3
893,"Non-stick Pancake Pan","Kitchen",599,4.4
894,"Portable Air Cooler","Home Appliances",1999,4.6
895,"Pet Car Seat Cover","Pets",799,4.5
896,"Garden Kneeling Pad","Garden",399,4.2
897,"Mechanical Pencil Set","Home Office",299,4.1
898,"Digital Bathroom Scale","Health",699,4.4
899,"Blender Bottle","Kitchen",399,4.2
900,"Mosquito Repellent Bracelet","Outdoor",249,3.9
901,"Collapsible Food Storage Containers","Kitchen",599,4.3
902,"Electric Kettle Glass","Kitchen",999,4.5
903,"Cord Cover Raceway Kit","Home Office",499,4.2
904,"Headphone Hanger","Home Office",299,4.1
905,"Baby Bath Kneeler","Baby",499,4.3
906,"Multi-plug Outlet Extender","Electronics",399,4.2
907,"Stroller Hooks","Baby",249,4.0
908,"Garden Hose Nozzle","Garden",349,4.2
909,"Electric Salt and Pepper Grinder","Kitchen",599,4.3
910,"Selfie Stick Tripod","Electronics",499,4.2
911,"Baby Nasal Aspirator","Baby",399,4.1
912,"Desk Drawer Organizer","Home Office",399,4.2
913,"Clothes Drying Rack","Home Appliances",799,4.4
914,"Pet Bandana Set","Pets",249,4.0
915,"Indoor TV Antenna","Electronics",699,4.3
916,"Portable Laptop Table","Furniture",899,4.5
917,"Waterproof Mattress Protector","Bedding",699,4.4
918,"Wine Stopper Set","Kitchen",349,4.2
919,"Desk Phone Stand","Home Office",299,4.1
920,"Patio Light String","Outdoor",599,4.3
921,"Baby Food Maker","Baby",1299,4.6
922,"Rotating Makeup Organizer","Health",799,4.5
923,"Phone Camera Lens Kit","Electronics",699,4.3
924,"Smart Light Switch","Electronics",899,4.5
925,"Vacuum Storage Bags","Home Decor",499,4.2
926,"Memory Foam Bath Mat","Bath",499,4.3
927,"Pasta Drying Rack","Kitchen",399,4.2
928,"Ultrasonic Pest Repeller","Home Appliances",499,4.1
929,"Wireless Charging Station","Electronics",999,4.5
930,"Kid's Baking Set","Kitchen",499,4.3
931,"Window Bird Feeder","Garden",499,4.2
932,"Electric Milk Frother","Kitchen",599,4.4
933,"Self-Watering Plant Pot","Garden",399,4.1
934,"Wooden Sunglasses","Fashion",799,4.3
935,"Wireless Security Camera","Home Security",1999,4.7
936,"Grill Mat Set","Kitchen",399,4.2
937,"Electric Guitar Tuner","Musical Instruments",299,4.1
938,"Over-Sink Cutting Board","Kitchen",599,4.4
939,"Digital Indoor Thermometer","Home Decor",399,4.2
940,"Stroller Fan","Baby",399,4.1
941,"Silicone Travel Bottles","Travel",349,4.2
942,"Ski Goggles","Sports",799,4.4
943,"Kid's Water Bottle","Kids",349,4.2
944,"Seat Cushion for Office Chair","Home Office",699,4.4
945,"Wall Hanging Planters","Home Decor",499,4.3
946,"Fleece Blanket","Bedding",599,4.3
947,"Bluetooth Speaker Waterproof","Electronics",999,4.5
948,"Car Trunk Organizer","Automotive",699,4.4
949,"Digital Kitchen Timer","Kitchen",299,4.1
950,"Glass Meal Prep Containers","Kitchen",799,4.5
951,"Silicone Spatula Set","Kitchen",399,4.3
952,"Camping Hammock","Outdoor",799,4.5
953,"Pet Training Clicker","Pets",149,4.0
954,"Espresso Tamper","Kitchen",399,4.2
955,"Ice Roller for Face","Health",299,4.1
956,"Digital Distance Meter","Tools",899,4.5
957,"Door Stopper","Home Decor",149,4.0
958,"Portable Phone Charger","Electronics",799,4.5
959,"Dog Training Treats","Pets",249,4.1
960,"Shower Shelf Caddy","Bath",499,4.3
961,"Digital Projection Alarm Clock","Electronics",799,4.4
962,"Pasta Machine","Kitchen",1299,4.6
963,"Blackout Curtains","Home Decor",999,4.5
964,"Manual Coffee Grinder","Kitchen",699,4.4
965,"Full Length Mirror","Home Decor",1299,4.6
966,"Knitting Needles Set","Arts & Crafts",499,4.3
967,"Silicone Stretch Lids","Kitchen",399,4.2
968,"Cat Litter Mat","Pets",399,4.2
969,"Portable Air Pump","Automotive",899,4.5
970,"Guitar Capo","Musical Instruments",299,4.1
971,"Electric Salt and Pepper Mill","Kitchen",599,4.3
972,"Hanging Jewelry Organizer","Home Decor",399,4.2
973,"Survival Bracelet","Outdoor",299,4.0
974,"Digital Picture Frame","Electronics",1499,4.6
975,"Pet Grooming Kit","Pets",699,4.4
976,"Stainless Steel Mixing Bowls","Kitchen",799,4.5
977,"Baby Carrier","Baby",1299,4.6
978,"Laptop Backpack","Fashion",999,4.5
979,"Drawer Dividers","Home Decor",399,4.2
980,"Electric Facial Cleanser","Health",799,4.4
981,"Acupressure Mat","Health",899,4.5
982,"Bamboo Cutlery Set","Kitchen",399,4.2
983,"Smart Key Finder","Electronics",499,4.3
984,"Countertop Water Filter","Kitchen",1299,4.6
985,"Yoga Straps","Fitness",249,4.0
986,"Bonsai Tool Set","Garden",899,4.5
987,"Waterproof Phone Case","Electronics",399,4.2
988,"Knife Blade Sharpener","Kitchen",399,4.3
989,"Baby Monitor","Baby",1999,4.7
990,"USB Rechargeable Lighter","Home Decor",349,4.1
991,"Digital Bathroom Scale","Health",699,4.4
992,"Tennis Racket","Sports",999,4.5
993,"Bluetooth Meat Thermometer","Kitchen",799,4.4
994,"Anti-Snore Nasal Dilator","Health",299,4.0
995,"Kitchen Utensil Set","Kitchen",699,4.4
996,"Sports Water Bottle","Sports",399,4.2
997,"Car Phone Mount","Automotive",399,4.3
998,"Sleep Mask","Health",299,4.1
999,"Bread Maker","Kitchen",2499,4.7
1000,"Wooden Chess Set","Toys & Games",1299,4.6
1001,"Bamboo Dish Rack","Kitchen",799,4.3
1002,"Office Chair","Furniture",2999,4.6
1003,"Blood Pressure Monitor","Health",999,4.5
1004,"Floating Pool Lounger","Outdoor",899,4.4
1005,"Microwave Rice Cooker","Kitchen",499,4.2
1006,"Toddler Table and Chairs","Kids",1499,4.6
1007,"Stainless Steel Water Bottle","Kitchen",499,4.3
1008,"Leather Wallet","Fashion",699,4.4
1009,"Electric Nose Hair Trimmer","Health",399,4.2
1010,"Car Vacuum Cleaner","Automotive",999,4.5
1011,"Wall Mounted Coat Rack","Home Decor",699,4.3
1012,"Mini Elliptical Trainer","Fitness",2999,4.6
1013,"Electric Egg Cooker","Kitchen",699,4.3
1014,"Hanging Shower Caddy","Bath",499,4.2
1015,"Adjustable Cell Phone Stand","Electronics",299,4.1
1016,"Essential Oil Set","Health",799,4.4
1017,"Fleece Heated Blanket","Bedding",1299,4.5
1018,"Bamboo Toilet Paper","Bath",399,4.1
1019,"Bento Lunch Box","Kitchen",499,4.3
1020,"Tennis Ball Set","Sports",299,4.0
1021,"Wireless Computer Mouse","Electronics",599,4.3
1022,"Car Winter Snow Cover","Automotive",699,4.2
1023,"Vegetable Chopper","Kitchen",499,4.3
1024,"Insulated Grocery Bags","Home Decor",399,4.1
1025,"Wine Aerator","Kitchen",349,4.2
1026,"Smart Wi-Fi Light Switch","Electronics",899,4.5
1027,"Fish Tank Automatic Feeder","Pets",399,4.0
1028,"Massage Ball Set","Fitness",399,4.2
1029,"Bamboo Toothbrush Set","Health",249,4.0
1030,"Adjustable Desk Lamp","Home Office",699,4.4
1031,"Digital Body Fat Scale","Health",799,4.5
1032,"Yoga Block","Fitness",349,4.2
1033,"Indoor Swing Chair","Furniture",2999,4.6
1034,"Kids Art Easel","Kids",899,4.3
1035,"Car Phone Holder Wireless Charging","Automotive",799,4.4
1036,"Corner Shelf Unit","Home Decor",899,4.5
1037,"Hanging Plant Basket","Garden",499,4.3
1038,"Reusable Sandwich Bags","Kitchen",299,4.1
1039,"Luggage Scale","Travel",399,4.2
1040,"Coffee Bean Grinder","Kitchen",799,4.4
1041,"Inflatable Travel Pillow","Travel",349,4.1
1042,"Memory Foam Seat Cushion","Home Office",599,4.3
1043,"Electric Fruit Juicer","Kitchen",1299,4.6
1044,"Eco-Friendly Lunch Set","Kitchen",499,4.2
1045,"Smart Body Scale","Health",999,4.5
1046,"Portable Laptop Desk","Home Office",899,4.4
1047,"Steam Iron","Home Appliances",1299,4.6
1048,"Electric Pencil Sharpener","Home Office",399,4.2
1049,"Wireless Security Doorbell","Home Security",1999,4.7
1050,"Silicone Cooking Spoon Rest","Kitchen",199,4.0
1051,"Over Door Towel Rack","Bath",399,4.2
1052,"Smart Temperature Sensor","Electronics",599,4.3
1053,"Jewelry Box Organizer","Home Decor",799,4.4
1054,"Soap Dispenser Set","Bath",499,4.2
1055,"Rubber Door Stopper","Home Decor",149,3.9
1056,"Bike Repair Stand","Sports",1299,4.5
1057,"Meat Tenderizer Tool","Kitchen",299,4.1
1058,"Desk Cable Management","Home Office",399,4.2
1059,"Milk Frother Machine","Kitchen",1299,4.6
1060,"Makeup Brush Cleaner","Health",499,4.3
1061,"Reading Light Clip","Electronics",299,4.1
1062,"Teapot with Infuser","Kitchen",599,4.3
1063,"Waterproof Hiking Backpack","Outdoor",1299,4.6
1064,"Ceramic Plant Pots Set","Garden",599,4.4
1065,"Digital Body Thermometer","Health",399,4.2
1066,"Wall Picture Frames Set","Home Decor",799,4.5
1067,"Hand Mixer Electric","Kitchen",899,4.4
1068,"Wall Mounted Bottle Opener","Kitchen",199,4.0
1069,"Weather Station","Home Decor",899,4.5
1070,"Mini Stepper Exercise Machine","Fitness",1999,4.6
1071,"Dish Drying Mat","Kitchen",299,4.1
1072,"Wireless Earbuds Case","Electronics",399,4.2
1073,"Floating Shelf Set","Home Decor",799,4.5
1074,"Microwave Pasta Cooker","Kitchen",399,4.2
1075,"Cold Brew Coffee Maker","Kitchen",699,4.4
1076,"Phone Stand Ring","Electronics",199,4.0
1077,"Clothes Steamer Handheld","Home Appliances",799,4.5
1078,"Tool Box","Tools",899,4.4
1079,"Electric Neck Massager","Health",999,4.5
1080,"Sunscreen Spray","Health",349,4.1
1081,"Salad Container To Go","Kitchen",399,4.2
1082,"Microwave Bacon Cooker","Kitchen",349,4.1
1083,"Anti-Fatigue Kitchen Mat","Kitchen",599,4.3
1084,"Indoor Herb Garden Kit","Garden",799,4.4
1085,"Reusable Makeup Remover Pads","Health",249,4.0
1086,"Outdoor Camping Chair","Outdoor",999,4.5
1087,"Wall Mounted Hair Dryer Holder","Bath",299,4.1
1088,"Humidifier Filter Replacement","Home Appliances",299,4.0
1089,"Compact First Aid Kit","Health",399,4.3
1090,"Camping Multi-Tool","Outdoor",599,4.4
1091,"Shower Foot Scrubber","Bath",349,4.2
1092,"Desk Organizer Set","Home Office",699,4.4
1093,"Knife Block Set","Kitchen",1499,4.7
1094,"Waterproof Disposable Camera","Photography",399,4.0
1095,"Phone Camera Tripod","Electronics",599,4.3
1096,"Slow Cooker Timer","Kitchen",399,4.2
1097,"Kitchen Cabinet Organizers","Kitchen",599,4.3
1098,"Dog Frisbee Toy","Pets",249,4.1
1099,"Electric Travel Iron","Travel",699,4.3
1100,"LED Security Light","Home Security",799,4.4
1101,"Pill Box Organizer","Health",299,4.1
1102,"Bathroom Shelf Organizer","Bath",599,4.3
1103,"Digital Clock Radio","Electronics",799,4.4
1104,"Outdoor String Lights","Outdoor",699,4.5
1105,"LED Bike Lights Set","Sports",499,4.3
1106,"Swim Goggles","Sports",349,4.2
1107,"Egg Cooker Electric","Kitchen",599,4.3
1108,"Picnic Blanket","Outdoor",499,4.2
1109,"Reusable Straw Set","Kitchen",249,4.1
1110,"Handheld Vacuum Sealer","Kitchen",899,4.5
1111,"Sunrise Alarm Clock","Electronics",999,4.5
1112,"Kitchen Sink Caddy","Kitchen",399,4.2
1113,"Dog Chew Toys","Pets",349,4.1
1114,"Wooden Coat Rack","Home Decor",899,4.4
1115,"Electric Hand Warmer","Health",499,4.2
1116,"Mini Food Processor","Kitchen",999,4.5
1117,"Tire Repair Kit","Automotive",599,4.3
1118,"Drawer Organizers","Home Decor",499,4.2
1119,"Pocket Knife Multitool","Tools",499,4.3
1120,"Personal Blender","Kitchen",899,4.5
1121,"Pet Grooming Gloves","Pets",349,4.2
1122,"Kitchen Faucet Sprayer","Kitchen",699,4.4
1123,"Noise Cancelling Earplugs","Health",299,4.1
1124,"Picnic Basket Set","Outdoor",1299,4.6
1125,"Rechargeable Flashlight","Tools",499,4.3
1126,"Baby Monitor Camera","Baby",1999,4.7
1127,"Adjustable Wrench Set","Tools",699,4.4
1128,"Shower Hook Set","Bath",249,4.0
1129,"Touch Screen Stylus Pen","Electronics",249,4.1
1130,"Fabric Storage Bins","Home Decor",499,4.3
1131,"Facial Sprayer","Health",349,4.2
1132,"Toilet Brush Set","Bath",299,4.1
1133,"Solar Outdoor Lights","Garden",599,4.4
1134,"Adjustable Exercise Step","Fitness",799,4.5
1135,"Kitchen Drawer Dividers","Kitchen",399,4.2
1136,"Compression Socks","Health",399,4.3
1137,"Handheld Shower Head","Bath",699,4.4
1138,"Digital Light Timer","Electronics",399,4.2
1139,"Garden Tool Set","Garden",899,4.5
1140,"Stacking Coffee Mugs Set","Kitchen",599,4.3
1141,"USB Hub Splitter","Electronics",499,4.2
1142,"Memory Foam Travel Pillow","Travel",499,4.3
1143,"Cat Toy Interactive","Pets",349,4.1
1144,"Dry Erase Board","Home Office",499,4.2
1145,"Cocktail Shaker Set","Kitchen",799,4.4
1146,"Milk Frother Handheld","Kitchen",299,4.1
1147,"Travel Jewelry Case","Travel",499,4.3
1148,"Wireless Ergonomic Mouse","Electronics",799,4.4
1149,"Hand Cream Set","Health",399,4.2
1150,"Pet Paw Cleaner","Pets",399,4.1
1151,"Spice Rack Organizer","Kitchen",699,4.4
1152,"Massage Therapy Gun","Health",1999,4.7
1153,"Umbrella Stand","Home Decor",499,4.2
1154,"Clip-on Book Light","Electronics",299,4.1
1155,"Portable Bidet","Bath",399,4.0
1156,"Adjustable Weight Bench","Fitness",2999,4.6
1157,"Portable Gas Stove","Outdoor",999,4.5
1158,"Baby Pacifier Holder","Baby",199,4.0
1159,"Bike Lock Cable","Sports",499,4.3
1160,"Smart Plug","Electronics",499,4.3
1161,"Silicone Oven Mitts","Kitchen",399,4.2
1162,"Toilet Paper Storage","Bath",499,4.3
1163,"Air Plant Holder","Home Decor",349,4.1
1164,"Cuticle Oil Pen","Health",199,3.9
1165,"Furniture Sliders","Home Decor",249,4.0
1166,"Bamboo Straw Set","Kitchen",249,4.1
1167,"Phone Gimbal Stabilizer","Electronics",1299,4.6
1168,"LED Magnifying Glass","Health",399,4.2
1169,"Waterproof Card Holder","Fashion",349,4.1
1170,"Natural Loofah Sponge","Bath",199,3.9
1171,"Salad Spinner","Kitchen",599,4.3
1172,"Camping Lantern Rechargeable","Outdoor",699,4.4
1173,"Car Seat Gap Filler","Automotive",299,4.1
1174,"Shoe Rack Organizer","Home Decor",899,4.5
1175,"Wind Chimes","Garden",499,4.2
1176,"Egg Separator Tool","Kitchen",149,3.9
1177,"Bike Water Bottle Holder","Sports",299,4.1
1178,"Outdoor Motion Sensor Light","Home Security",799,4.4
1179,"Massage Cushion","Health",999,4.5
1180,"Adjustable Rowing Machine","Fitness",3999,4.7
